,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.48713199402160434,0.1277045444970522,-0.007346310606313687,0.1271220475621149,0.056571509332436556,-0.0004936558569491405,1.2838793936275001e-05,0.2926057915392438,0.41597355397795355,-1.2960313829877201,-0.0331370267367541,-0.005171167652365367,0.006791374327599806,-0.0655657180703573,0.04195355701541445,0.37829652404164116,-0.2507070723717086,0.11532312751986601,0.15337405479383803,0.15210961485679864,-0.18158366886831823,-0.11471940050704266,0.09548682856520252,0.6082871108342961,0.07102020896113265,-0.3186555802338733,0.24871673847867298,-0.032245864429504376,0.128026023290091,0.09893647895578521,0.6411573115331841,-0.003821271253064272,0.0032525196805902666,0.12017153368996758,-0.029019450961854966,0.3597914856340243,-0.2565748595653734,-0.06118551813247196,-0.2506243968915723,-5.327995060269544e-05,0.22735546579281288,-0.20687948598537276,-0.3085273943878044,0.22413313624105227,-0.07653922872659172,-0.2188346082015423,0.12057303261327545,-0.08189672498226708,0.0034085986354534525,0.11206741428876099,-0.7545168344842178,0.17583325451948228,-0.12198967646266493,0.060693743498554005,0.09197929148963087,-0.0019330206217708923,-0.012915655401587539,0.12079275034356995,0.06618480466561787,-0.14926913782229184,0.0005190885213446628,0.5875737195782418,-0.035931976544238894,0.02056505120814145,0.0028426877946928497,0.11675519629036303,-0.05528272012451652,0.030400401746079053,0.11267625810835824,-0.03319102045752148,-0.05215295288249483,-0.006831781889342026,0.041387004354080936,0.21383521797776117,0.2550693280217622,0.2736175865175324,0.13975536808430444,-0.438000383421965,0.12340063219315667,-0.10420127222287956,-0.19504327029108756,0.11233959674122161,0.07399586888181273,-0.12555275616144707,0.0037486933115815357,-0.08169078892470784,0.5559109586196795,-0.1456885844685092,-0.6558391350007697,0.08401251242166274,0.026488723698105066,-0.03710636104650977,-0.7544648488228505,-0.16484316353147044,-0.2722844031812126,0.1632594526579914,-0.03894952079668033,-0.07057671983863684,0.1544165600397942,0.13109716032433183
1,0.205686641470195,0.05332828091004839,0.0002976668997130552,0.29075042608355073,-0.04588382927958689,-0.013612735525046701,-0.00042182926024850144,-1.9550141259365912,-0.07176779139751424,-0.12245166280051262,-0.039229937350535926,0.22923429482865812,0.027590705659928296,-0.10926938868900518,-0.08528179012142313,-0.42350821337388567,0.241400606328861,-0.12650975965007172,0.002036276209426341,0.0506690009601623,-0.36201944336201797,-0.016018746841900605,0.13960159054339938,-0.09837639857513536,0.07019624654008083,0.10204962511697166,0.1616323780020923,-0.5627141752733577,0.125630398936579,0.2738905390822909,0.26458865615658195,0.027863121953079956,0.012443937906359791,-0.2744872352041568,-0.10130680098385908,0.49582222054853425,-0.14849037625375774,0.04517902763421078,0.34582917758743553,0.0004561217014413026,0.06182733372863544,0.22012358232544504,0.23002678425461318,-0.017345260253806845,-0.030245963391940557,-0.09067252513082627,-0.1747810451216587,0.4520599729871423,0.11084734683058756,0.16865085234218372,-0.48704550848787787,-0.40691176929603223,-0.1683725390444959,-0.05314682826612216,0.021276074434112394,-0.657451399587317,0.44710212288820106,-0.1473829990493195,0.13572010736211304,0.29811684837652974,0.05824696012706454,-0.03559972825954735,-0.059178522394989386,-0.06794226204454601,0.20655446443199293,-0.23865199216497665,0.10499548926109407,0.0172372728404002,0.03484295542803312,-0.15593569699710874,0.44084180454963556,0.026746646230830964,0.34649064269715696,0.1259398365118738,-0.13656153679915267,-0.04022399446039601,-0.071051927595156,-0.08724623509884197,-0.2753339677077765,1.1128120996311486,-0.09383967475068491,0.1438212513667195,-0.17733475416504468,-0.31011599911181525,0.1975617600678073,0.1096537078126119,0.18849141095439537,0.20108340910866476,0.5773231372595446,0.00248603313442064,-0.7062398979940434,-0.021185431365691343,-0.032616106989062754,0.06489479842917811,-0.026088521923616964,-0.09314042902878802,-0.00970014075668335,0.3178384296298578,-0.15730405659354615,0.0586850228946556
2,-0.06456811935341678,-0.12065389444971192,-0.001919959646271504,-0.3918047419356403,0.1165035596995645,0.018886298309646464,0.00010805970597372577,-0.003021406709850384,-0.04566613097864833,-0.008646588820890033,0.25652814460499873,0.003511260951849466,0.01455627735269022,0.3300110409137599,0.22736065005988587,0.6171262008461513,0.18434270442912173,0.2618390659759242,0.336418813840877,0.09540566479683085,-0.02741587400618195,-0.007948397344300459,-0.1160006212688689,0.20212036851561216,0.1602443153669795,0.11327439383300236,-0.26705896200039947,-0.3322201833276396,-0.37110997530771916,0.19113693043868588,-0.0024763718454122677,0.02765281225629824,-0.01944578786149636,-0.1280909307231254,0.015005272752921425,0.2873939266338451,0.22193565683485977,-0.04735576675485363,-0.07340164206809663,0.0006652456445409655,-0.17987103303457427,0.11101361020246002,-0.5723157028050657,0.045475328769676415,0.05306106439215175,0.03229059935741059,0.29615930993556094,0.27064860465918184,0.06940254252104902,0.1620598904430017,0.06847546940681147,0.18316979909862463,0.27911652930780106,-0.004086074521582529,-0.010790645189713134,-0.2930117094378536,-0.3229712847302067,-0.04577794950062214,0.25660108698124384,0.1833797750928423,0.03340350874840303,0.21487054961914714,-0.078449588843755,0.19322201744464862,0.0018671983901730471,0.13122073546417798,,-0.1299037467058972,0.2241074031468142,-0.1452314245981965,0.28349208161534395,0.08172053016841896,-0.00012389341654318008,-0.08307405562160815,0.07252964890320676,-0.6290813424789798,0.12281047380313281,-0.08904210741434843,0.5138398350173712,-0.10443627741481964,-0.017346283450609498,0.0010822795867915722,-0.03514249485836097,0.04182200450976087,0.03276257867142177,0.2402116818568126,0.02688303571775985,0.08002143433540491,0.42472796398163815,-0.024008024354365887,-0.2408726239110494,0.033506991066253766,0.11717480528836244,0.03842059688247365,-0.22233896392140345,0.03248390520546879,0.0815330164821369,-0.044150754516393546,-0.19242076994948942,0.0853538412110729
3,-0.15479872355891366,-0.015169993342667856,0.0026445414851247366,,0.058230390522244255,-0.08695398083424073,0.0002480834654824381,0.12111965195452665,-0.09935136948394525,0.27286014664552305,-0.007609154556310529,-0.0858288846329127,0.02688993884550191,0.07240277663975059,-0.05754856428421166,-0.35660984920252126,0.9484775797242392,0.04044182678108155,0.05591436608574653,-0.037355396829208465,0.08410398003410752,-0.19830839071714607,0.4868438677164806,0.14656354668071825,0.230584914479466,0.16613172984085914,0.07731918933878537,,0.015244573258526017,-0.42838083878174227,-0.01413228955726515,0.018073236469111274,-0.09650507308319783,-0.2041861805791187,0.0022780570986305707,-0.641052237386112,-0.8771439130681113,0.2114074809931143,0.34254686600909445,-0.0003890529011641679,0.009578392183142853,0.1960534971549448,-0.004599856801561053,0.30438305742314115,-0.01289146141826984,0.08666360633857526,0.034587149099414516,-0.08636584170487271,-0.9707817728793666,-0.05987412835216323,0.10428565353926936,0.18949123962523073,0.1774938167540977,-0.02633552090522182,-0.24641582797673423,0.27364119234170814,-0.09247911486446589,-0.22496254505563082,-0.04414417409018112,-0.04479799950701148,0.10174595333825709,0.09891975345088655,0.33308940734663184,0.15182116816773217,0.13506952778487177,-0.372814435810805,,0.12063845269849888,-0.15377250381438123,0.09234155866519621,-0.08364242998868403,0.6479865125894453,-0.20851261890604178,-0.3687382225228102,-0.26189186589705155,0.6117094960778061,0.6974078988956416,0.12526642379553693,-0.24477499474241327,-0.06630694994942088,0.10591632174645615,0.0684256111187174,-0.09270701440833652,0.08653749998214265,-0.2727154765125852,-0.12093761892357431,-0.05148354697996141,0.07286509388573367,,-0.3943111574645025,0.16850163591125494,-0.005674241060721424,0.033906420517308716,0.011238847148131587,-0.12619252650879154,-0.013850665710681373,-0.050388603538072785,-0.23430409760967275,-0.28078772069035274,-0.09120129797659518
4,-0.23618774584450053,,-0.0067981862425456185,,-0.07576340363204948,0.24779035925055282,-0.00035286424950794034,,-0.07455493922260521,0.2940637829890988,0.0012177356596992546,0.00994111557579631,-0.004255224821910145,0.008404843295459888,0.2487840506192151,0.12437494345996669,0.1172559316286745,0.07218545297156842,0.14319267185637818,0.019412581016341135,0.2347039073765084,-0.053639586995393174,0.057111318556396284,,0.05947455532350432,-0.23627536711105582,-0.12667069470639872,,-0.21616847835692776,0.02177815070695272,0.04556743993314741,0.0022671644244721748,-0.033368350467637545,0.20139046061942004,-0.08103366572878488,-0.09347328596351764,0.37694510020081196,0.15327378358454585,0.01659290917809786,-0.000495490526122366,-0.12307894974739769,0.2509402897048759,-0.2198514726312472,0.11573337048270019,-0.016575975815300882,-0.006649929847129782,0.14820455659312542,,-0.12863822826211885,,0.1846878294794251,0.029057339561574635,-0.0034032442298500554,0.05107194680192696,0.035907638680709605,0.02231354502524817,-0.07296104709169049,-0.045175983421423704,0.32973483951370997,,-0.2558334571156526,-0.05183255437313414,0.3130620625946023,0.12269370756827336,0.04174575710117634,0.12669432996912688,,-0.24280510334884842,-0.20714648803001556,0.1637130387347282,-0.1919771288707109,0.17078795902955657,0.3878377960805732,0.4556401182339598,0.2838632516981239,-0.33921767684602233,-0.19396100412381667,0.02310533307473367,0.201494150268415,-0.055043166394260545,-0.287534471327886,0.10808778268362984,0.10053386580885157,0.2352043856752786,0.06307308906934073,0.03394725460504014,-0.184453744070617,-0.08269424733243846,,0.24060266256525586,-0.015422857363320323,0.09415205174846863,-0.13976349650485287,0.1777732114297036,0.06251205846536717,0.03299544370844798,0.04746389937498683,0.11214867414682045,-0.008069340196391717,-0.004679055239345593
5,0.230115548914968,,-0.05431647482614043,,0.0837393659863065,0.01551210377554467,0.00032706183056574136,,-0.2423068962584094,0.006504725907245587,0.026662233648995004,0.10429876383952383,-0.0023488848352700193,-0.018845709401388584,0.0546735483830553,-0.27553703963765686,0.12483806937388127,0.20417653115912437,0.1845938281935956,-0.028256984687606623,0.2529581466344938,-0.12146369283188108,0.08730987193309803,,0.20292043383628622,0.15983805052853745,-0.012625987282544326,,-0.12602251635550024,0.04382521245232227,-0.13234871502087675,0.016492492596238077,-0.023572130709695677,-0.052923163821270894,-0.13170855774404547,0.44947715660910686,0.1078658933261377,-0.03929843460824464,-0.02974272779681464,-0.00021317866152557007,0.05193411270172467,0.10720288130909855,0.31469410808087794,0.15780086221975897,0.22986373322079312,-0.020048574304111833,0.05664495577924966,,,,-0.3220859651058343,0.07125645639253009,0.013496525368419554,0.04214854016861783,-0.04306478924694493,-0.2226442305829648,0.11658073320202932,0.02894567751169075,0.10641217399427383,,0.2157307273844758,0.11300227929086959,-0.2198983609257739,0.16682571390130363,-0.40133461444462726,-0.042655539130439124,,0.0874685821146558,-0.22415167749931608,0.2232008576158977,0.15664982910785075,-0.1910832157211964,0.2038878738433694,0.1492510009415733,,,-0.2477208631363792,-0.05788776844677809,0.10246651098645199,0.015523089745838048,-0.05940244340743621,0.06282111198615278,-0.13714754676180851,-0.03304381125002796,0.10082529273307037,0.07332094779713666,-0.1899660895530424,0.25940229735213194,,-0.100751600204945,-0.015783615814609686,0.18724118529405598,0.2381599380694339,-0.1850278332125908,-0.04131887484599965,-0.05466505534073879,0.1320230249633313,-0.05773457189468778,0.19658793464188384,-0.1395179665999167
6,,,-0.022222164614368562,,-0.03250798252542041,-0.014459498082011468,0.00039760285772883034,,-0.07207878035701087,0.026450226024017698,,-0.48022005264666356,,-0.045435533628362335,0.03669174393218694,0.06923287967427366,-0.007276555108110996,-0.13977802042228427,0.03595451531944566,-0.08738634716637123,-0.047833457687323166,-0.007511251764208859,,,-0.058829245635358914,-0.3526246598059727,0.15724265525342898,,-0.04825583841124703,-0.0268409244091974,-0.20294341709403568,-0.01705284242272362,-0.024721357839265587,-0.11345464372621833,-0.30082804341049746,-0.5047920586740334,0.46654613395437594,0.008023141664098857,-0.15050012036414923,-0.00046511072397835505,0.1798340205851416,-0.27463869058744317,0.3960249537407876,-0.25695528145992735,0.08733379412874717,0.18490139625292268,0.14762977704573554,,,,0.24616195166016597,-0.09174209290373936,-0.018876920032862954,-0.11086621737500638,0.03134341796265021,-0.032431543331121415,0.013310979452001631,-0.06156036379315494,,,-0.004670073407015779,-0.11670700131022066,0.030406607138918886,0.14097949005991833,0.03841146179000224,0.004247967694582293,,-0.014134147879975828,-0.20554433583553022,0.04344891109398623,0.14382171867145882,-0.07181385900076792,-0.10092593304496357,-0.028543258871654098,,,0.02443291272353132,0.24917615028356105,0.1403349365319988,0.037058859630182184,,-0.10418182211951008,-0.3391908514278923,-0.1278104286782075,-0.2526576888319545,0.06848736374456485,0.1770641697852362,0.07674668404584836,,0.19556372556305796,0.45046620513201946,0.34750242632527895,0.12043278547945277,-0.05826372892154663,0.10174855759888934,-0.029093710145074045,0.00978503992711795,-0.03729474755224818,0.07367870950316327,0.027245102742770894
7,,,-0.012839314076264447,,0.039722312807603466,0.007845043264908706,1.794488005522706e-05,,,0.00018884281038256123,,-0.03492969568440612,,0.08658128636284752,-0.02429216888610304,-0.19586574598665235,0.18283433890001302,0.07109041014331996,-0.047587617112923114,0.006618504665299341,-0.08600689316520527,0.2063505589075737,,,,0.01044929526825187,-0.13485258532424094,,-0.019906540393845207,-0.055604212552227,-0.5721381873907483,,-0.026540467518843376,-0.05364208826685288,0.013012330486411552,0.21850351991432757,-0.8355506097442611,-0.013448521888106552,-0.059969086999885346,0.0002666913951539439,0.007800894275464709,-0.010218104897536606,-0.11177173521365658,0.12534137149732263,0.06231035221558283,0.029553472601560854,-0.24836591003021666,,,,-0.29506617643509536,,0.010954101676896338,0.09666104495506755,,0.056513010541449166,-0.21137314231989698,,,,0.1751577148512032,,0.06126772791661789,,,,,,,-0.0295758399295539,-0.010007413687047051,0.3208646596697654,-0.07127800768990122,,,,,0.4119016249353001,,0.15935645867567727,,0.010040987767780856,-0.019494282816878893,0.09919028610626066,-0.15148946187596946,-0.11963534065725645,,-0.06141262347158643,,-0.14608147263242333,,,0.038328120233369886,0.04689071238647183,-0.017961778174403253,0.009269449507533167,0.009575696808308781,0.12500156223697656,0.11575431646488248,-0.2129315213632297
8,,,-0.0529850763643059,,-0.17430296729395922,-0.007352686215692666,1.535723407905043e-05,,,-0.16278353309502624,,,,-0.023952733107586305,0.057910176690100984,,0.018952013166779406,,-0.032435113042864255,0.39207622037433726,-0.36038165990477616,,,,,-0.07073408871780562,,,0.1216402514248327,0.3848067601907601,0.15129382373642872,,-0.020313719419140373,-0.0071482150972093095,0.020933314236182464,0.14449599313566364,0.21167688852928385,-0.012831152083485212,-0.12114274112532952,-0.0003025817502102899,0.010234141560092655,,0.07696505481562843,0.07888875027746933,-0.1367889815606059,0.15674969314345316,,,,,0.12016859353469342,,-0.3138297037629991,0.051900731773447686,,,-0.024385371282298673,,,,0.03678217699968467,,0.16207165954721958,,,,,,,,0.21961654189789204,-0.10796154158619331,-0.005936646688585678,,,,,0.028092761870054717,,,,-0.15368027810533902,0.07629571117351062,0.12479446507934484,-0.07463319151120867,,,0.42125768139948017,,0.1787644762816556,,,0.16350117974597084,0.2689822256812259,-0.008905528037287502,0.08274060445225281,-0.08580824930455787,-0.167656419248483,0.22166794627779154,-0.18675399878999227
9,,,0.04875435881429384,,0.1692566005791061,,-0.0004526798322955345,,,-0.05844238397322554,,,,-0.07085426291715805,0.01651902068877506,,,,0.009069569982363024,-0.02826647304618146,-0.1377626546907732,,,,,-0.0187675634548847,,,0.16343844614389558,-0.05874076516016835,-0.12578686949657644,,-0.012523899356921175,0.023417998316382638,,0.23587984590366673,0.1727278072118587,-0.001359787206607302,-0.09794087780064986,,-0.09105792465850064,,0.03595475129776998,0.09874132889392911,0.1256077627377257,0.10742890777917392,,,,,0.20841970212502203,,,-0.07295397537509743,,,-0.1442057961708616,,,,,,0.041501512152195164,,,,,,,,-0.13494356975224076,-0.01515925828247372,,,,,,-0.020505129004778334,,,,0.0552508813100336,0.23263729203358766,0.3455201260027157,-0.12416510096850392,,,-0.08609636428603576,,-0.1204526435193406,,,0.1380078663651384,0.16494023192942864,0.1477779279694103,0.04444277540630365,0.03457319294111273,0.049180623001299995,-0.07940262860384911,-0.019631617299047527
