,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G1,0.0,2.8675202746750914,2.058725577080994,1.8338865720532702,2.117817540708524,3.0901167614896803,0.6992157743325067,2.7874011898102258,0.0,2.577703287287954,2.259398817873699,2.564288938467332,0.0,2.510280879147791,3.2051442915781365,3.4426980792484296,2.0894246664992107,1.0220769275918915,0.0,0.3061021872512202,1.8935610912566307,1.6229888357018498,1.626891652325517,1.9408380014203854,1.5749285591096565,2.04238030913318,1.1579478412973259,1.0727910484804541,3.086054716246046,2.5196651117385445,1.6516417629852926,0.8230735945593793,1.5265012782933667,0.9667032045276742,1.599276399449995,3.46000173589774,3.4708914434918547,0.3976792603767854,1.141356747094324,2.2032367651259257,1.1962999150213425,3.3476959365500942,0.3410564839015678,1.730816402857672,0.4301206204131909,2.098395530945852,1.809827488997307,1.9334719971978775,1.714990151570335,2.3372880948767736,0.8273777899511651,0.30183978889385066,1.7154506874665114,2.5633038422760803,2.5518138456016666,2.025526433076995,1.36872340271329,1.2608957519621689,1.605157651946673,1.9820715196699261,4.048387855109824,2.5437788328303546,0.8499515443236778,0.9662283157429156,1.8396435540693739,1.5479153634429061,0.9836702494300501,2.6135303798018814,2.0948479061811294,1.6655716199171215,2.8336036880842155,2.180935447724314,1.72342746639366,2.2237002667360413,2.7854015589491286,1.9974786158412592,1.8828491248386832,0.9403412813860261,1.45084391055937,0.05542230542879631,1.465661877696586,1.474678818069401,0.6934319962511659,1.288905647162842,1.023694064298656,1.4269378817044107,1.8603311103745022,1.605646897371433,1.4430859931597273,2.1910301707512714,1.5972247293513546,1.5614525125021537,0.35465034087620895,0.7065865676072268,0.821388386708685,1.4412861488269149,2.316666743719001,2.1210632152739106,1.6723750320778448,0.3487724831831466
G2,0.0,0.0,0.0,0.3690669775122498,0.34581658159699596,0.14327807136315587,0.009309505602304036,0.31667365559885075,0.0,0.0,0.0,0.6941679893824442,1.0586614542688941,0.0,0.252765996654467,0.0,0.4171173326977566,0.0,0.017091808672325844,0.0,0.8262590404917562,0.0,0.11506278508466189,0.0,0.0,0.27318339091488214,0.22167141133892146,0.0,0.0,1.6008347239438618,0.0,0.0,0.0,0.21673833536086984,0.3815946966834031,0.0,0.0,0.0,0.0,0.0,0.0,0.24290106192174474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040076136407713,0.10843405673298766,0.0,0.0,0.0,0.025081886899090026,0.0,0.0,0.0,0.2568147621032714,0.0,0.0,0.0,0.7105162126825344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31606544271638953,0.20720640587059402,0.0,0.6008331801791631,0.09667427385245231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01089959669787237,2.5789625216998155,0.7015871261859322,0.06490791218104697,0.0
G3,0.0,0.0,0.0,0.0,0.0,0.0,0.23131399750952888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09418127156998937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18968755849999028,0.13840675752948006,0.0,0.0,0.0,0.0,0.23176757399129494,0.0,0.0,0.0,0.0,0.0,0.1029981944499226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428725710475329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G4,0.9160642346787965,2.3241363747524058,1.9341300371731014,0.0,2.0111701438609964,0.4133856117587982,2.9709387926200574,1.295724211677625,1.120754058797624,1.319579804271238,0.0,0.5002466604928796,2.162823740034865,0.20870947648182817,0.3283912254649182,0.9968870321730964,0.658172295127017,0.5540502492795742,0.8949869121970443,0.40524080206327895,1.5141857737065156,0.557368924409484,1.0787679909013157,1.3537641383991337,0.6000532937237852,0.6323782043573826,1.8469805850334218,0.7176712307086139,0.51359456149905,1.1322920747338783,0.10109061137510075,0.8471592316166282,1.5461894624864925,1.4276875726534597,2.1532904689173322,0.34037495904249637,0.0,1.5470695812946549,0.2874680540659853,1.4861395149905314,0.056349997741315355,0.7497061712913728,1.3426102917442175,0.0,0.6814683014117185,0.5632490474023926,0.6915050253773909,0.7336039983646002,1.0320806280583503,0.14130746054916632,1.7184507669828588,0.26184633446110595,1.0739101197596101,0.6769478874393102,2.6514909124979305,0.2524224138835946,1.221556463700333,0.3073023425554138,0.0,1.2846585316225563,1.502762260244988,1.2201336163753134,0.0,0.5845004413885363,0.8985330656426781,0.5712711457365254,0.0,0.918835382651879,1.299692426778516,0.0,1.6948415357194133,1.0442593462053442,0.5392261780750871,1.290894604459023,0.5419723455832071,1.7351651963921495,1.1317693750514473,0.14080463106280425,0.24214237132720223,0.0,0.771224330401879,1.1171676027722548,2.0634940991279915,1.5242852197247352,0.03644369928740908,2.5134716897980485,1.0846307627438767,0.5682659197139703,2.024181932183595,1.034361353868051,1.4696839327881526,0.5095775104366027,1.8264402346287578,0.0,1.0172705343871362,1.2253775131086868,2.678090100854572,0.5483615375526687,1.3736545096647226,1.115278360434958
G5,0.0,0.5073674556454566,0.0,0.0,0.0,2.2666198545300436,0.0,0.25333810758336944,0.0,0.0,2.3128722704727354,0.9728236570932208,0.5666543289637067,1.2486819893486916,2.426721535494202,0.41244724201762817,1.6127096866071617,0.0,0.0,0.21213070401171788,0.3159381685642504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29864084875242664,0.0,0.0,0.3266001298522582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8057572719398436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14945488129306808,0.0,0.3222877660858563,0.0,0.05537678237085514,0.0,1.3193300309929408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.615912322912421,0.7855507748860838,0.18823436215908818
G6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3437884226557597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G8,1.1832702503496024,1.7281361101476593,0.5211670155177964,0.7949236547460511,1.6907660788777863,0.21009207739325772,1.0787285187963291,0.0,0.0,1.1196109302852735,1.4865705822037205,0.0,0.0,0.16358451988878547,1.391416321778779,1.6188699199904837,1.4382191768137444,0.6886313906745347,0.005937037696627775,0.0,1.141802124692019,0.29544139726987206,0.4611373997164722,0.8024962167918688,0.8842195231808797,1.025628095126279,0.17323293980056123,0.3517704527004308,1.0498160146194708,0.7272532760078536,0.0,0.0,0.0,0.6015880298508479,0.11162758716232056,1.75295189874071,1.7275386285969843,0.0,0.0,0.1215416033927635,0.6384702523851893,1.3879163213582255,0.0,0.1046380055204654,0.0,1.4034823251858672,0.8193927568362489,1.1756384463598,0.6301038372568735,1.4121516128399512,0.3690098175016465,0.19953194342889982,1.031820728091224,2.173132141426997,0.024251344605097674,0.0,0.3214246502635825,0.7750662833878421,0.0,1.4546207060294767,0.10503088618531257,1.3604098465850836,0.0,0.07151393313334957,0.9342057311495976,1.082295222039835,0.4218309884352045,0.8901565907183874,0.4191983341026841,0.5924162200878623,1.5392998010675318,0.7423136285973952,0.5824505009801013,0.8785537502739381,1.376201837484254,0.9692718151778184,0.2551610832416124,0.0,0.0,0.0,1.7795784588996095,0.6842959235937885,0.0,1.4676359078037102,0.0,1.0177594720006966,0.0,0.45052513063499944,0.5240727338960993,0.5624314615465988,0.0,0.21392443452247728,0.0,0.0,0.013475377353110897,0.0,0.18377106590158807,1.6671232332436878,0.9273996597895239,0.0
G9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700834119955627,0.0,0.0,1.6279052773684244,0.7371552187971718,0.0,0.0,0.5949335834170807,0.0,0.780090686272486,0.2871182653108021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0195720493832945,0.3016545247731015,0.0,0.24739118724735645,0.0,1.5546161741396483,0.10806637860591532,0.1740581527845818,0.32728715717726486,0.0,0.0,0.09946872455300955,0.0,0.014547384380371738,0.0,0.0,0.0,0.36750447240272827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033496436182983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8442376598686812,0.0,0.24660973424481308,0.0,0.0,0.33190171876521113,0.0,0.656676691418561,0.0,1.040172048982899,0.0,0.0,0.0,0.0,0.0,3.066575837106079,0.314368681618603,1.990301596811486,0.0,0.0,0.0,0.0,0.0
G10,0.09682510311718738,0.0,0.1537290247090804,0.9919554147939658,1.8294620519985179,0.0,0.38253391899724304,0.0,1.9750838308510363,0.0,0.7193136250520717,2.631261678791449,2.011529825897613,3.442115467936567,0.260304525641248,0.0,2.0167666656857834,0.43783415441822626,1.3115140162841459,1.0254096114884317,0.0,0.0,0.0,0.0026807565821583904,0.0,0.0,0.0,0.06968183710366183,0.0,0.0,1.9918839926900331,0.24809700092916975,0.5341688948450612,0.0,0.8939960365966936,0.0,0.04667415718526676,0.06099157362993426,0.0005776993534986742,0.9226023556922436,0.6748677552414724,0.10107377797678663,3.7812309000294073,2.914959262320017,2.698975850923245,0.17735662688203385,0.2496282288710376,0.0,0.3856201457660537,0.6890219068396264,0.854828504632754,0.17909513835648988,0.3094342761346788,0.0,0.0,1.9519402520740987,0.6034426088286203,0.17869806819628378,1.4949126476967451,0.0,0.0,0.04585366660213356,1.53097575198807,2.8918638649828825,0.0,1.1337984048783072,0.0,0.06830358787484592,0.0,0.03218643842790842,0.5059955902739259,0.0,0.0,0.0,0.0,0.1430051508245805,0.0,0.8250987753668548,1.107766076695959,0.0,0.11321628221141783,0.5968703539810238,0.25573003947040485,0.23694608350686264,0.0,0.6147772659990212,0.163061975884677,0.4252782699002684,0.35191982757543916,0.4822706146870763,2.853926220913227,1.1783794382453983,2.2963739735231044,1.5233322693126163,2.1348362433965034,0.4196594037361511,0.0,0.9652880543148613,0.0,2.5127277311811382
